cust_id,country,cust_name,cust_type
CUST-00605,ID,Agus Santoso,Regular
CUST-00606,ID,Sari Utami,Regular
CUST-00607,ID,Cahyo Sutanto,Platinum
CUST-00608,ID,Wulan Pratama,Regular
CUST-00609,ID,Bambang Tjahyono,Regular
CUST-00610,ID,Dewi Rahmawati,Platinum
CUST-00611,ID,Nur Mahendra,Gold
CUST-00612,MY,Hakim Basri,Regular
CUST-00613,MY,Siti Latif,Regular
CUST-00614,MY,Khairul Zainal,Gold
CUST-00615,MY,Faiz Idris,Silver
CUST-00616,ID,Dwi Permata,Silver
CUST-00617,ID,Rizki Siregar,Regular
CUST-00618,ID,Sari Lestari,Silver
CUST-00619,ID,Yoga Permata,Silver
CUST-00620,ID,Rina Nugroho,Gold
CUST-00621,ID,Cahyo Rahmawati,Gold
CUST-00622,MY,Aisyah Zainal,Regular
CUST-00623,ID,Rina Utami,Regular
CUST-00624,MY,Syafiq Aziz,Silver
CUST-00625,MY,Zulkifli Nasir,Silver
CUST-00626,ID,Putri Rahmawati,Regular
CUST-00627,ID,Eka Siregar,Regular
CUST-00628,MY,Nurul Shah,Platinum
CUST-00629,ID,Indra Hidayat,Silver
CUST-00630,ID,Eka Halim,Regular
CUST-00631,ID,Sari Utami,Silver
CUST-00632,ID,Anisa Permata,Regular
CUST-00633,ID,Bambang Ramadhani,Silver
CUST-00634,ID,Sari Sutanto,Gold
CUST-00635,SG,Ong Jun Jie,Regular
CUST-00636,ID,Eka Wijaya,Regular
CUST-00637,ID,Cahyo Permata,Regular
CUST-00638,ID,Eka Hidayat,Regular
CUST-00639,ID,Rina Santoso,Regular
CUST-00640,ID,Agus Saputra,Gold
CUST-00641,MY,Farah Kamal,Silver
CUST-00642,ID,Putri Hidayat,Gold
CUST-00643,ID,Sari Gunawan,Regular
CUST-00644,MY,Nurul Kamal,Silver
CUST-00645,ID,Indra Nuraini,Gold
CUST-00646,SG,Goh Jun Jie,Regular
CUST-00647,ID,Rina Tjahyono,Regular
CUST-00648,ID,Yoga Permata,Regular
CUST-00649,ID,Fajar Wijaya,Gold
CUST-00650,MY,Khairul Rahman,Silver
CUST-00651,SG,Tan Sarah,Silver
CUST-00652,SG,Chan Rachel,Platinum
CUST-00653,ID,Dwi Hidayat,Regular
CUST-00654,MY,Azlan Basri,Regular
CUST-00655,ID,Nur Wijaya,Regular
CUST-00656,SG,Toh Nicholas,Regular
CUST-00657,ID,Dwi Nuraini,Regular
CUST-00658,SG,Chua Wei Ming,Platinum
CUST-00659,ID,Rudi Rahmawati,Gold
CUST-00660,SG,Teo Jing Yi,Gold
CUST-00661,ID,Eka Wijaya,Silver
CUST-00662,MY,Nabila Nasir,Regular
CUST-00663,ID,Cahyo Pamungkas,Gold
CUST-00664,MY,Farah Hisyam,Gold
CUST-00665,ID,Rina Nuraini,Gold
CUST-00666,ID,Dewi Nugroho,Regular
CUST-00667,ID,Fajar Ramadhani,Gold
CUST-00668,ID,Sari Pamungkas,Regular
CUST-00669,ID,Cahyo Pratama,Regular
CUST-00670,ID,Eka Nugroho,Silver
CUST-00671,SG,Koh Jun Jie,Silver
CUST-00672,ID,Rudi Santoso,Regular
CUST-00673,ID,Rina Pratama,Regular
CUST-00674,MY,Hafiz Hassan,Gold
CUST-00675,ID,Sari Ramadhani,Platinum
CUST-00676,ID,Bambang Gunawan,Silver
CUST-00677,ID,Yoga Siregar,Gold
CUST-00678,MY,Syafiq Rahman,Silver
CUST-00679,MY,Hafiz Aziz,Gold
CUST-00680,ID,Eka Santoso,Regular
CUST-00681,SG,Lee Jun Jie,Regular
CUST-00682,ID,Ayu Permata,Silver
CUST-00683,ID,Bambang Mahendra,Regular
CUST-00684,MY,Ahmad Abdullah,Gold
CUST-00685,ID,Agus Utami,Regular
CUST-00686,ID,Dwi Siregar,Regular
CUST-00687,ID,Andi Saputra,Silver
CUST-00688,ID,Indra Hidayat,Regular
CUST-00689,MY,Amir Abdullah,Gold
CUST-00690,ID,Yoga Rahmawati,Regular
CUST-00691,MY,Farah Salleh,Gold
CUST-00692,ID,Wulan Santoso,Gold
CUST-00693,ID,Sari Permata,Silver
CUST-00694,ID,Dewi Halim,Platinum
CUST-00695,ID,Rina Nugroho,Silver
CUST-00696,ID,Ayu Gunawan,Regular
CUST-00697,ID,Nur Rahmawati,Regular
CUST-00698,ID,Eka Rahmawati,Gold
CUST-00699,SG,Chan Sarah,Regular
CUST-00700,MY,Mohd Shah,Regular
CUST-00701,ID,Yoga Saputra,Regular
CUST-00702,ID,Rina Ramadhani,Regular
CUST-00703,ID,Cahyo Lestari,Regular
CUST-00704,ID,Rina Siregar,Silver
CUST-00705,ID,Andi Ramadhani,Silver
CUST-00706,SG,Toh Sarah,Regular
CUST-00707,MY,Hafiz Abdullah,Regular
CUST-00708,MY,Izzat Yusof,Silver
CUST-00709,MY,Hakim Nasir,Silver
CUST-00710,ID,Agus Rahmawati,Regular
CUST-00711,MY,Haziq Nasir,Silver
CUST-00712,ID,Rizki Hidayat,Regular
CUST-00713,MY,Mohd Shah,Gold
CUST-00714,ID,Cahyo Utami,Regular
CUST-00715,ID,Anisa Halim,Regular
CUST-00716,SG,Tan Chloe,Gold
CUST-00717,ID,Cahyo Saputra,Gold
CUST-00718,MY,Hakim Idris,Regular
CUST-00719,ID,Ayu Tjahyono,Silver
CUST-00720,ID,Rudi Wijaya,Regular
CUST-00721,ID,Nur Ramadhani,Gold
CUST-00722,ID,Putri Wibowo,Platinum
CUST-00723,ID,Andi Permata,Gold
CUST-00724,MY,Zulkifli Kamal,Regular
CUST-00725,MY,Khairul Basri,Regular
CUST-00726,ID,Rudi Nugroho,Silver
CUST-00727,ID,Cahyo Sutanto,Regular
CUST-00728,ID,Andi Halim,Regular
CUST-00729,ID,Rudi Hidayat,Regular
CUST-00730,ID,Yoga Saputra,Regular
CUST-00731,MY,Izzat Latif,Regular
CUST-00732,ID,Ayu Tjahyono,Regular
CUST-00733,ID,Rizki Halim,Gold
CUST-00734,ID,Dwi Hidayat,Silver
CUST-00735,ID,Andi Utami,Silver
CUST-00736,ID,Fajar Gunawan,Regular
CUST-00737,ID,Yoga Halim,Regular
CUST-00738,ID,Anisa Santoso,Regular
CUST-00739,ID,Anisa Ramadhani,Regular
CUST-00740,ID,Rina Wibowo,Regular
CUST-00741,ID,Dewi Gunawan,Regular
CUST-00742,ID,Sari Permata,Silver
CUST-00743,SG,Chua Chloe,Regular
CUST-00744,ID,Eka Siregar,Regular
CUST-00745,ID,Agus Gunawan,Regular
CUST-00746,ID,Cahyo Ramadhani,Silver
CUST-00747,ID,Andi Wijaya,Regular
CUST-00748,MY,Hanis Othman,Regular
CUST-00749,ID,Rudi Wibowo,Regular
CUST-00750,MY,Nadia Halim,Silver
CUST-00751,SG,Quek Li Ting,Silver
CUST-00752,ID,Bambang Lestari,Silver
CUST-00753,ID,Bambang Ramadhani,Gold
CUST-00754,ID,Ayu Nuraini,Silver
CUST-00755,ID,Rudi Ramadhani,Regular
CUST-00756,ID,Cahyo Gunawan,Silver
CUST-00757,MY,Mohd Yusof,Regular
CUST-00758,ID,Bambang Permata,Regular
CUST-00759,MY,Zulkifli Yusof,Regular
CUST-00760,SG,Lau Jia Hui,Gold
CUST-00761,ID,Dewi Nugroho,Silver
CUST-00762,ID,Andi Hidayat,Silver
CUST-00763,ID,Rina Santoso,Regular
CUST-00764,ID,Sari Mahendra,Regular
CUST-00765,SG,Lau Wei Ming,Regular
CUST-00766,ID,Bambang Tjahyono,Silver
CUST-00767,ID,Andi Ramadhani,Silver
CUST-00768,ID,Bambang Gunawan,Regular
CUST-00769,SG,Ng Daniel,Gold
CUST-00770,ID,Ayu Wibowo,Silver
CUST-00771,MY,Izzat Shah,Regular
CUST-00772,MY,Zulkifli Jamal,Regular
CUST-00773,SG,Quek Jia Hui,Regular
CUST-00774,ID,Rudi Rahmawati,Regular
CUST-00775,ID,Rudi Rahmawati,Regular
CUST-00776,ID,Anisa Santoso,Regular
CUST-00777,ID,Putri Halim,Silver
CUST-00778,ID,Eka Gunawan,Gold
CUST-00779,ID,Putri Utami,Regular
CUST-00780,MY,Siti Hisyam,Regular
CUST-00781,ID,Sari Mahendra,Regular
CUST-00782,ID,Dwi Hidayat,Regular
CUST-00783,ID,Dwi Gunawan,Silver
CUST-00784,ID,Dwi Siregar,Regular
CUST-00785,MY,Syafiq Salleh,Regular
CUST-00786,ID,Sari Pamungkas,Regular
CUST-00787,MY,Mohd Othman,Silver
CUST-00788,MY,Izzat Ismail,Regular
CUST-00789,ID,Ayu Hidayat,Gold
CUST-00790,MY,Aisyah Zainal,Regular
CUST-00791,MY,Aina Roslan,Silver
CUST-00792,ID,Ayu Tjahyono,Gold
CUST-00793,SG,Lee Li Ting,Regular
CUST-00794,SG,Goh Nicholas,Regular
CUST-00795,MY,Hafiz Nasir,Silver
CUST-00796,ID,Anisa Wibowo,Gold
CUST-00797,ID,Bambang Pratama,Silver
CUST-00798,MY,Hafiz Hisyam,Regular
CUST-00799,SG,Teo Hui Min,Regular
CUST-00800,ID,Yoga Utami,Silver
CUST-00801,MY,Aisyah Hassan,Silver
CUST-00802,ID,Rizki Nugroho,Regular
CUST-00803,SG,Ng Nicholas,Regular
CUST-00804,ID,Indra Santoso,Gold
CUST-00805,ID,Andi Wijaya,Silver
CUST-00806,SG,Quek Jia Hui,Regular
CUST-00807,ID,Rina Pratama,Silver
CUST-00808,ID,Dewi Hidayat,Regular
CUST-00809,ID,Agus Wibowo,Regular
CUST-00810,ID,Cahyo Pamungkas,Silver
CUST-00811,MY,Aina Nasir,Silver
CUST-00812,MY,Hanis Rahman,Regular
CUST-00813,ID,Bambang Rahmawati,Gold
CUST-00814,ID,Dwi Pratama,Silver
CUST-00815,ID,Indra Santoso,Regular
CUST-00816,ID,Rina Utami,Silver
CUST-00817,MY,Farah Yusof,Regular
CUST-00818,ID,Eka Utami,Regular
CUST-00819,MY,Farah Idris,Regular
CUST-00820,ID,Ayu Sutanto,Silver
CUST-00821,ID,Agus Pratama,Regular
CUST-00822,ID,Rizki Sutanto,Regular
CUST-00823,ID,Dwi Permata,Gold
CUST-00824,MY,Hafiz Yusof,Gold
CUST-00825,MY,Hafiz Salleh,Regular
CUST-00826,ID,Nur Santoso,Silver
CUST-00827,ID,Ayu Utami,Regular
CUST-00828,MY,Zulkifli Razak,Gold
CUST-00829,MY,Hakim Abdullah,Gold
CUST-00830,SG,Teo Aaron,Regular
CUST-00831,ID,Cahyo Permata,Silver
CUST-00832,ID,Eka Siregar,Regular
CUST-00833,SG,Tan Wei Ming,Silver
CUST-00834,ID,Rina Gunawan,Silver
CUST-00835,ID,Eka Sutanto,Silver
CUST-00836,ID,Agus Permata,Gold
CUST-00837,ID,Eka Saputra,Regular
CUST-00838,ID,Dewi Nuraini,Regular
CUST-00839,ID,Eka Permata,Silver
CUST-00840,MY,Nabila Kamal,Regular
CUST-00841,ID,Anisa Gunawan,Regular
CUST-00842,ID,Andi Tjahyono,Silver
CUST-00843,MY,Haziq Ismail,Regular
CUST-00844,SG,Ong Chloe,Regular
CUST-00845,SG,Lee Chloe,Silver
CUST-00846,SG,Chew Aaron,Silver
CUST-00847,ID,Indra Sutanto,Regular
CUST-00848,ID,Dewi Ramadhani,Silver
CUST-00849,ID,Rizki Sutanto,Gold
CUST-00850,ID,Yoga Pratama,Gold
CUST-00851,MY,Amir Shah,Regular
CUST-00852,ID,Nur Utami,Silver
CUST-00853,ID,Nur Tjahyono,Regular
CUST-00854,ID,Nur Wibowo,Regular
CUST-00855,ID,Fajar Nuraini,Regular
CUST-00856,ID,Dewi Nugroho,Regular
CUST-00857,MY,Siti Shah,Regular
CUST-00858,ID,Bambang Wijaya,Regular
CUST-00859,ID,Rizki Rahmawati,Regular
CUST-00860,ID,Fajar Ramadhani,Silver
CUST-00861,ID,Ayu Gunawan,Regular
CUST-00862,MY,Hanis Nasir,Regular
CUST-00863,ID,Andi Nugroho,Regular
CUST-00864,ID,Rina Gunawan,Regular
CUST-00865,ID,Anisa Pratama,Regular
CUST-00866,ID,Rina Siregar,Regular
CUST-00867,MY,Aina Jamal,Regular
CUST-00868,ID,Nur Rahmawati,Regular
CUST-00869,SG,Teo Jun Jie,Gold
CUST-00870,ID,Agus Siregar,Gold
CUST-00871,ID,Cahyo Ramadhani,Silver
CUST-00872,ID,Rizki Mahendra,Regular
CUST-00873,ID,Rizki Ramadhani,Gold
CUST-00874,MY,Siti Hisyam,Silver
CUST-00875,SG,Ng Hui Min,Regular
CUST-00876,ID,Indra Siregar,Silver
CUST-00877,ID,Nur Wijaya,Gold
CUST-00878,ID,Fajar Utami,Silver
CUST-00879,ID,Sari Wibowo,Regular
CUST-00880,ID,Dewi Wibowo,Gold
CUST-00881,ID,Agus Rahmawati,Silver
CUST-00882,ID,Cahyo Halim,Silver
CUST-00883,ID,Wulan Wijaya,Regular
CUST-00884,ID,Dwi Siregar,Regular
CUST-00885,MY,Aisyah Salleh,Silver
CUST-00886,ID,Indra Pamungkas,Regular
CUST-00887,ID,Bambang Ramadhani,Regular
CUST-00888,ID,Sari Nuraini,Regular
CUST-00889,ID,Anisa Wibowo,Regular
CUST-00890,MY,Khairul Shah,Regular
CUST-00891,ID,Cahyo Pratama,Silver
CUST-00892,ID,Rina Pamungkas,Gold
CUST-00893,SG,Ng Yi Ling,Regular
CUST-00894,MY,Aisyah Rahman,Regular
CUST-00895,SG,Goh Mei Ling,Gold
CUST-00896,ID,Nur Siregar,Regular
CUST-00897,SG,Lim Aaron,Silver
CUST-00898,ID,Rizki Nuraini,Regular
CUST-00899,MY,Faiz Shah,Regular
CUST-00900,SG,Lim Aaron,Regular
CUST-00901,ID,Dewi Rahmawati,Silver
CUST-00902,ID,Eka Sutanto,Regular
CUST-00903,ID,Ayu Rahmawati,Regular
CUST-00904,ID,Agus Permata,Silver
CUST-00905,ID,Andi Pratama,Gold
CUST-00906,MY,Aina Halim,Silver
CUST-00907,ID,Agus Mahendra,Gold
CUST-00908,ID,Bambang Saputra,Gold
CUST-00909,ID,Sari Siregar,Regular
CUST-00910,MY,Nadia Basri,Regular
CUST-00911,ID,Andi Nuraini,Regular
CUST-00912,MY,Hakim Ismail,Gold
CUST-00913,SG,Lau Chloe,Regular
CUST-00914,SG,Goh Jun Jie,Regular
CUST-00915,ID,Nur Saputra,Regular
CUST-00916,ID,Eka Nuraini,Regular
CUST-00917,MY,Aisyah Aziz,Platinum
CUST-00918,ID,Nur Tjahyono,Regular
CUST-00919,MY,Farah Razak,Regular
CUST-00920,ID,Rina Lestari,Regular
CUST-00921,ID,Rizki Nugroho,Platinum
CUST-00922,ID,Rina Pratama,Gold
CUST-00923,ID,Rudi Hidayat,Regular
CUST-00924,ID,Sari Gunawan,Regular
CUST-00925,ID,Dwi Permata,Gold
CUST-00926,MY,Hafiz Ismail,Silver
CUST-00927,ID,Anisa Utami,Regular
CUST-00928,ID,Rina Nugroho,Gold
CUST-00929,SG,Chan Jun Jie,Platinum
CUST-00930,ID,Rizki Sutanto,Silver
CUST-00931,ID,Andi Lestari,Gold
CUST-00932,ID,Rina Halim,Silver
CUST-00933,SG,Chan Jun Jie,Platinum
CUST-00934,ID,Rudi Hidayat,Regular
CUST-00935,ID,Fajar Nugroho,Regular
CUST-00936,ID,Bambang Santoso,Gold
CUST-00937,ID,Indra Halim,Regular
CUST-00938,ID,Dwi Siregar,Regular
CUST-00939,SG,Chew Sarah,Regular
CUST-00940,ID,Sari Utami,Gold
CUST-00941,SG,Ong Aaron,Regular
CUST-00942,ID,Agus Utami,Silver
CUST-00943,ID,Cahyo Wijaya,Regular
CUST-00944,ID,Nur Wijaya,Gold
CUST-00945,ID,Dewi Lestari,Gold
CUST-00946,MY,Zulkifli Roslan,Silver
CUST-00947,MY,Nurul Hisyam,Gold
CUST-00948,MY,Amir Nasir,Silver
CUST-00949,ID,Ayu Pamungkas,Gold
CUST-00950,ID,Andi Sutanto,Silver
CUST-00951,ID,Rina Siregar,Regular
CUST-00952,ID,Eka Mahendra,Gold
CUST-00953,SG,Tan Jia Hui,Regular
CUST-00954,ID,Eka Permata,Silver
CUST-00955,MY,Nabila Basri,Regular
CUST-00956,ID,Andi Santoso,Regular
CUST-00957,ID,Andi Halim,Regular
CUST-00958,ID,Dwi Mahendra,Regular
CUST-00959,ID,Dwi Pamungkas,Regular
CUST-00960,ID,Nur Pamungkas,Regular
CUST-00961,SG,Toh Jing Yi,Regular
CUST-00962,SG,Koh Rachel,Silver
CUST-00963,ID,Dwi Ramadhani,Gold
CUST-00964,MY,Khairul Hisyam,Regular
CUST-00965,ID,Agus Wijaya,Regular
CUST-00966,ID,Nur Lestari,Regular
CUST-00967,ID,Wulan Ramadhani,Silver
CUST-00968,ID,Agus Nuraini,Regular
CUST-00969,ID,Rizki Wijaya,Platinum
CUST-00970,MY,Haziq Rahman,Silver
CUST-00971,ID,Cahyo Halim,Regular
CUST-00972,ID,Andi Saputra,Silver
CUST-00973,MY,Azlan Jamal,Gold
CUST-00974,MY,Nurul Razak,Regular
CUST-00975,ID,Dewi Permata,Regular
CUST-00976,ID,Dewi Permata,Regular
CUST-00977,ID,Rudi Utami,Silver
CUST-00978,ID,Indra Wijaya,Regular
CUST-00979,MY,Faiz Kamal,Silver
CUST-00980,ID,Agus Rahmawati,Regular
CUST-00981,ID,Dewi Wibowo,Regular
CUST-00982,ID,Dewi Nuraini,Regular
CUST-00983,MY,Nabila Abdullah,Silver
CUST-00984,ID,Rudi Saputra,Gold
CUST-00985,MY,Khairul Roslan,Regular
CUST-00986,ID,Bambang Saputra,Regular
CUST-00987,ID,Putri Rahmawati,Gold
CUST-00988,MY,Nurul Ismail,Regular
CUST-00989,MY,Nabila Ismail,Regular
CUST-00990,ID,Nur Lestari,Gold
CUST-00991,ID,Rudi Wibowo,Silver
CUST-00992,ID,Fajar Nugroho,Regular
CUST-00993,MY,Nadia Othman,Regular
CUST-00994,ID,Dewi Rahmawati,Regular
CUST-00995,MY,Mohd Razak,Gold
CUST-00996,ID,Rizki Wibowo,Regular
CUST-00997,ID,Dewi Gunawan,Silver
CUST-00998,MY,Khairul Kamal,Silver
CUST-00999,ID,Rizki Nuraini,Silver
CUST-01000,ID,Rizki Sutanto,Regular
CUST-01001,ID,Dwi Hidayat,Regular
CUST-01002,ID,Rudi Utami,Regular
CUST-01003,MY,Syafiq Ismail,Regular
CUST-01004,ID,Putri Gunawan,Regular
CUST-01005,MY,Hanis Roslan,Regular
CUST-01006,MY,Haziq Yusof,Regular
CUST-01007,ID,Ayu Nuraini,Regular
CUST-01008,ID,Rudi Tjahyono,Regular
CUST-01009,MY,Zulkifli Rahman,Silver
CUST-01010,MY,Izzat Hassan,Regular
CUST-01011,ID,Agus Hidayat,Platinum
CUST-01012,ID,Dewi Ramadhani,Gold
CUST-01013,MY,Zulkifli Hassan,Regular
CUST-01014,ID,Ayu Nuraini,Regular
CUST-01015,ID,Rizki Permata,Gold
CUST-01016,MY,Ahmad Othman,Regular
CUST-01017,SG,Yeo Jun Jie,Regular
CUST-01018,SG,Chew Chloe,Silver
CUST-01019,ID,Rizki Pamungkas,Regular
CUST-01020,ID,Eka Permata,Regular
CUST-01021,ID,Sari Gunawan,Silver
CUST-01022,ID,Rizki Utami,Regular
CUST-01023,MY,Hafiz Zainal,Regular
CUST-01024,ID,Wulan Wibowo,Regular
CUST-01025,ID,Dwi Saputra,Silver
CUST-01026,ID,Rina Pratama,Regular
CUST-01027,ID,Putri Nugroho,Silver
CUST-01028,ID,Eka Santoso,Silver
CUST-01029,ID,Agus Wijaya,Platinum
CUST-01030,ID,Indra Saputra,Regular
CUST-01031,ID,Bambang Saputra,Regular
CUST-01032,ID,Nur Nuraini,Gold
CUST-01033,MY,Farah Jamal,Regular
CUST-01034,ID,Yoga Ramadhani,Regular
CUST-01035,ID,Rina Siregar,Regular
CUST-01036,SG,Ng Aaron,Regular
CUST-01037,ID,Putri Wijaya,Silver
CUST-01039,ID,Anisa Permata,Regular
CUST-01040,ID,Rizki Nugroho,Regular
CUST-01041,ID,Agus Permata,Regular
CUST-01042,ID,Yoga Wijaya,Regular
CUST-01043,ID,Rudi Pratama,Regular
CUST-01044,ID,Bambang Nugroho,Regular
CUST-01045,ID,Yoga Ramadhani,Silver
CUST-01046,ID,Rudi Tjahyono,Regular
CUST-01047,ID,Cahyo Permata,Regular
CUST-01048,ID,Putri Saputra,Regular
CUST-01049,ID,Dwi Permata,Silver
CUST-01050,MY,Nabila Aziz,Silver
CUST-01051,ID,Agus Saputra,Regular
CUST-01052,ID,Putri Sutanto,Regular
CUST-01053,MY,Hanis Basri,Silver
CUST-01054,ID,Putri Pratama,Silver
CUST-01055,MY,Nadia Kamal,Silver
CUST-01056,ID,Fajar Santoso,Silver
CUST-01057,ID,Yoga Wibowo,Gold
CUST-01058,SG,Yeo Daniel,Platinum
CUST-01059,ID,Dwi Saputra,Gold
CUST-01060,MY,Nabila Zainal,Regular
CUST-01061,MY,Faiz Abdullah,Silver
CUST-01062,ID,Fajar Mahendra,Platinum
CUST-01063,ID,Dewi Santoso,Regular
CUST-01064,ID,Yoga Saputra,Gold
CUST-01065,MY,Aina Salleh,Silver
CUST-01066,ID,Rina Ramadhani,Regular
CUST-01067,ID,Dewi Pratama,Regular
CUST-01068,ID,Eka Utami,Regular
CUST-01069,ID,Eka Utami,Regular
CUST-01070,ID,Indra Saputra,Silver
CUST-01071,ID,Rudi Nuraini,Regular
CUST-01072,ID,Agus Pamungkas,Silver
CUST-01073,ID,Fajar Nugroho,Gold
CUST-01074,MY,Zulkifli Hassan,Regular
CUST-01075,ID,Nur Siregar,Regular
CUST-01076,ID,Nur Rahmawati,Silver
CUST-01077,ID,Rina Utami,Regular
CUST-01078,ID,Eka Wibowo,Silver
CUST-01079,ID,Ayu Permata,Silver
CUST-01080,SG,Chew Hui Min,Silver
CUST-01081,MY,Hanis Idris,Regular
CUST-01082,ID,Rina Mahendra,Regular
CUST-01083,ID,Rudi Siregar,Regular
CUST-01084,MY,Aisyah Yusof,Gold
CUST-01085,SG,Teo Sarah,Silver
CUST-01086,MY,Faiz Hisyam,Regular
CUST-01087,ID,Rina Wijaya,Silver
CUST-01088,MY,Nadia Othman,Regular
CUST-01089,ID,Rina Pratama,Gold
CUST-01090,ID,Nur Pratama,Regular
CUST-01091,ID,Dewi Nugroho,Platinum
CUST-01092,SG,Lau Aaron,Gold
CUST-01093,MY,Zulkifli Shah,Gold
CUST-01094,ID,Putri Saputra,Silver
CUST-01095,ID,Rina Halim,Regular
CUST-01096,SG,Chan Hui Min,Silver
CUST-01097,ID,Eka Halim,Regular
CUST-01098,ID,Rina Halim,Gold
CUST-01099,ID,Putri Siregar,Regular
CUST-01100,MY,Aina Rahman,Regular
CUST-01101,ID,Ayu Ramadhani,Regular
CUST-01102,SG,Chan Sarah,Gold
CUST-01103,ID,Rina Hidayat,Silver
CUST-01104,MY,Nabila Latif,Regular
CUST-01105,ID,Cahyo Wibowo,Regular
CUST-01106,MY,Aina Hassan,Regular
CUST-01107,ID,Agus Siregar,Regular
CUST-01108,ID,Andi Pamungkas,Regular
CUST-01109,ID,Ayu Gunawan,Silver
CUST-01110,MY,Nadia Ismail,Regular
CUST-01111,MY,Faiz Shah,Regular
CUST-01112,ID,Rina Tjahyono,Regular
CUST-01113,SG,Ong Wei Ming,Silver
CUST-01114,ID,Rizki Sutanto,Regular
CUST-01115,ID,Rina Sutanto,Silver
CUST-01116,SG,Quek Mei Ling,Regular
CUST-01117,ID,Ayu Pamungkas,Regular
CUST-01118,ID,Yoga Ramadhani,Regular
CUST-01119,ID,Cahyo Ramadhani,Regular
CUST-01120,ID,Bambang Lestari,Platinum
CUST-01121,ID,Rina Ramadhani,Regular
CUST-01122,MY,Azlan Yusof,Regular
CUST-01123,SG,Lau Mei Ling,Regular
CUST-01124,ID,Bambang Pamungkas,Regular
CUST-01125,ID,Ayu Ramadhani,Silver
CUST-01126,ID,Rudi Santoso,Regular
CUST-01127,ID,Bambang Lestari,Silver
CUST-01128,ID,Wulan Sutanto,Gold
CUST-01129,MY,Nadia Nasir,Regular
CUST-01130,MY,Faiz Hisyam,Regular
CUST-01131,ID,Andi Pratama,Silver
CUST-01132,MY,Faiz Yusof,Gold
CUST-01133,ID,Eka Ramadhani,Silver
CUST-01134,SG,Teo Li Ting,Regular
CUST-01135,ID,Nur Rahmawati,Regular
CUST-01136,ID,Ayu Tjahyono,Regular
CUST-01137,MY,Nurul Hassan,Gold
CUST-01138,ID,Indra Santoso,Regular
CUST-01139,MY,Farah Jamal,Regular
CUST-01140,ID,Dwi Siregar,Silver
CUST-01141,ID,Rudi Siregar,Regular
CUST-01142,ID,Ayu Pratama,Regular
CUST-01143,MY,Farah Jamal,Regular
CUST-01144,ID,Cahyo Sutanto,Regular
CUST-01145,ID,Anisa Pamungkas,Regular
CUST-01146,ID,Putri Rahmawati,Regular
CUST-01147,ID,Yoga Tjahyono,Regular
CUST-01148,ID,Bambang Lestari,Regular
CUST-01149,MY,Aina Zainal,Regular
CUST-01150,ID,Indra Wijaya,Silver
CUST-01151,ID,Ayu Lestari,Silver
CUST-01152,MY,Hakim Halim,Regular
CUST-01153,ID,Dewi Nugroho,Silver
CUST-01154,ID,Yoga Sutanto,Silver
CUST-01155,ID,Rina Wijaya,Silver
CUST-01156,ID,Bambang Wijaya,Platinum
CUST-01157,MY,Khairul Yusof,Gold
CUST-01158,ID,Indra Sutanto,Silver
CUST-01159,MY,Nadia Latif,Regular
CUST-01160,ID,Rizki Ramadhani,Regular
CUST-01161,ID,Yoga Pamungkas,Gold
CUST-01162,ID,Rudi Halim,Regular
CUST-01163,ID,Rina Mahendra,Silver
CUST-01164,ID,Andi Nugroho,Silver
CUST-01165,SG,Ng Sarah,Gold
CUST-01166,ID,Andi Gunawan,Regular
CUST-01167,ID,Andi Santoso,Regular
CUST-01168,SG,Chua Mei Ling,Silver
CUST-01169,SG,Ong Rachel,Regular
CUST-01170,SG,Tan Wei Ming,Regular
CUST-01171,MY,Aisyah Basri,Gold
CUST-01172,SG,Yeo Rachel,Gold
CUST-01173,ID,Rudi Pratama,Regular
CUST-01174,ID,Putri Gunawan,Regular
CUST-01175,ID,Fajar Nugroho,Regular
CUST-01176,ID,Rina Utami,Silver
CUST-01177,ID,Agus Gunawan,Regular
CUST-01178,ID,Cahyo Santoso,Regular
CUST-01179,MY,Haziq Ismail,Regular
CUST-01180,ID,Sari Santoso,Silver
CUST-01181,MY,Hakim Nasir,Silver
CUST-01182,ID,Rudi Pratama,Regular
CUST-01183,ID,Sari Hidayat,Silver
CUST-01184,ID,Cahyo Wijaya,Regular
CUST-01185,ID,Rina Utami,Silver
CUST-01186,MY,Aina Halim,Regular
CUST-01187,MY,Nabila Latif,Regular
CUST-01188,ID,Yoga Rahmawati,Regular
CUST-01189,MY,Ahmad Jamal,Platinum
CUST-01190,ID,Nur Sutanto,Regular
CUST-01191,ID,Dewi Wibowo,Gold
CUST-01192,ID,Nur Wibowo,Gold
CUST-01193,MY,Hakim Razak,Platinum
CUST-01194,SG,Ong Li Ting,Regular
CUST-01195,MY,Khairul Abdullah,Regular
CUST-01196,ID,Nur Rahmawati,Regular
CUST-01197,ID,Agus Ramadhani,Silver
CUST-01198,ID,Cahyo Wibowo,Regular
CUST-01199,ID,Cahyo Lestari,Regular
CUST-01200,MY,Hafiz Razak,Gold
CUST-01201,MY,Farah Nasir,Regular
CUST-01202,ID,Rizki Santoso,Regular
CUST-01203,SG,Lim Wei Ming,Regular
CUST-01204,ID,Anisa Ramadhani,Silver
CUST-01205,ID,Fajar Lestari,Platinum
CUST-01206,ID,Agus Hidayat,Silver
CUST-01207,ID,Dewi Tjahyono,Gold
